receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenderx,defendery,defenders,defendera,defenderdis,defendero,defenderdir,defenders_in_path,friends_in_path,pass_length,yards_to_go,yardline_num,yards_gained
42.72,23.58,0.85,1.21,0.09,128.29,197.48,3.8382417849843686,46.11,21.78,1.5,0.99,0.15,290.47,347.15,3,0,-8.280000000000001,10,41,14.280000000000001
50.11,24.3,1.39,0.95,0.14,2.55,315.73,3.314830312399113,53.11,25.71,3.11,2.26,0.36,341.3,233.83,3,11,-6.890000000000001,4,47,13.89
68.82,24.72,1.19,1.19,0.12,33.64,331.56,2.7189152248645114,71.36,25.69,3.51,1.07,0.35,204.62,251.51,2,0,-8.180000000000007,10,33,19.180000000000007
68.16,24.63,1.84,1.57,0.19,319.59,78.78,4.081678576272266,64.36,26.12,2.84,0.68,0.29,157.51,122.59,0,0,-9.159999999999997,10,49,18.159999999999997
57.13,30.25,0.63,1.96,0.07,309.08,43.68,3.98252432509834,56.19,34.12,4.42,3.24,0.46,144.8,112.6,1,0,-7.130000000000003,1,40,16.130000000000003
34.81,30.3,0.75,1.04,0.08,279.33,65.53,3.8330797017541935,31.0,30.72,1.06,2.09,0.12,76.86,90.04,0,0,-6.810000000000002,10,18,15.810000000000002
117.89,27.06,2.55,0.57,0.26,274.27,190.4,3.697891290992742,114.51,25.56,2.67,0.69,0.27,61.28,176.5,5,11,-8.89,10,1,31.89
92.79,30.08,1.66,1.31,0.17,287.79,293.96,2.9382477771624362,93.01,27.15,0.99,2.24,0.1,302.91,24.73,9,5,-6.790000000000006,10,24,35.790000000000006
53.9,23.98,1.35,0.8,0.14,231.39,127.88,3.2729955698106257,51.2,22.13,2.31,3.38,0.25,122.57,106.42,1,9,-5.899999999999999,1,38,11.899999999999999
62.96,22.81,3.8,1.46,0.38,248.58,123.45,2.0745360927204928,61.57,24.35,3.14,4.73,0.31,63.17,100.06,0,3,-12.96,18,40,34.96
34.55,23.97,2.36,1.46,0.24,105.36,124.99,2.904771935970185,31.71,23.36,3.83,3.53,0.39,199.03,193.61,9,2,-6.450000000000003,4,31,10.450000000000003
77.34,24.32,1.37,2.65,0.15,91.16,85.88,1.9417775361765843,75.42,24.03,1.72,2.78,0.19,165.09,193.19,0,4,-7.659999999999997,10,25,20.659999999999997
96.48,29.73,0.14,0.84,0.02,351.19,140.58,1.9287560758167426,95.28,31.24,2.39,2.77,0.25,141.31,103.38,2,0,-6.480000000000004,10,20,10.480000000000004
12.16,30.21,0.62,1.29,0.06,76.83,86.41,3.6416067882186307,14.73,27.63,2.24,0.85,0.23,16.81,330.66,0,0,-7.84,17,10,17.84
75.3,28.96,1.72,1.24,0.17,263.87,232.68,2.7141296947640514,72.66,29.59,2.6,0.66,0.27,116.68,140.04,9,2,-4.299999999999997,10,39,16.299999999999997
56.99,25.59,1.16,3.48,0.12,319.58,146.33,1.4835430563350707,56.24,26.87,4.63,3.39,0.46,169.0,133.14,3,1,-9.990000000000002,12,37,16.990000000000002
47.97,27.25,0.93,0.79,0.1,220.24,164.68,2.4109956449566625,45.57,27.02,2.22,1.69,0.23,92.21,84.42,4,0,-7.969999999999999,5,30,14.969999999999999
86.68,24.28,2.19,4.21,0.19,69.66,279.27,0.8215229759416279,87.5,24.33,3.77,2.24,0.39,296.14,265.92,0,0,-8.319999999999993,2,15,23.319999999999993
28.77,24.71,0.77,1.57,0.08,41.15,344.76,4.913186338823311,33.64,24.06,0.93,2.52,0.09,277.32,284.6,3,0,-6.23,10,25,17.23
38.35,20.56,0.81,0.87,0.08,186.43,97.07,2.9254914117118855,35.56,21.44,5.46,1.33,0.55,136.62,218.48,9,6,-7.649999999999999,10,36,9.649999999999999
54.03,24.04,0.1,0.66,0.01,153.72,312.82,2.1934675744127135,53.71,21.87,4.14,2.56,0.42,300.52,300.54,1,0,-8.969999999999999,3,47,10.969999999999999
90.67,29.1,0.75,0.55,0.08,256.93,209.33,4.280747598258978,86.75,30.82,1.63,1.24,0.17,136.95,46.62,8,0,-5.670000000000002,10,25,23.67
82.11,29.12,1.37,2.16,0.14,30.24,149.07,1.4029255147726127,82.3,30.51,5.48,3.68,0.56,210.76,148.94,3,0,-8.11,13,36,10.11
60.91,28.79,0.67,0.64,0.07,303.62,192.07,0.9152595260361921,60.4,28.03,1.69,2.96,0.19,48.82,11.01,6,11,-6.909999999999997,7,44,15.909999999999997
51.46,29.71,0.63,0.82,0.07,300.77,268.49,3.085206638136253,50.59,26.75,1.88,3.71,0.18,21.38,359.01,0,3,-7.460000000000001,6,34,18.46
28.86,30.77,1.01,0.81,0.1,104.46,19.29,1.3579396157414376,29.8,29.79,3.01,1.66,0.32,310.72,7.02,5,3,-6.140000000000001,10,25,23.14
44.94,26.57,0.79,0.32,0.08,139.97,268.59,2.1667487163951464,46.92,25.69,5.57,0.8,0.56,355.13,324.2,0,0,-7.060000000000002,10,42,12.060000000000002
49.3,26.16,0.27,1.59,0.03,168.12,169.73,1.3480726983364058,49.52,27.49,3.4,0.97,0.35,216.37,178.76,8,0,-7.700000000000003,5,47,15.700000000000003
57.44,24.58,0.92,0.41,0.09,92.29,328.09,1.2020815280171304,58.41,25.29,1.95,2.25,0.2,272.83,189.07,1,11,-7.560000000000002,10,45,22.560000000000002
42.91,24.0,1.51,0.95,0.14,138.61,76.43,1.892828571212935,41.73,25.48,4.65,4.57,0.46,200.19,200.29,9,11,-7.090000000000003,10,40,17.090000000000003
91.91,30.93,0.48,2.66,0.04,314.18,323.88,3.5481967250985345,88.42,31.57,2.42,2.08,0.26,128.79,106.7,8,11,-8.909999999999997,9,27,31.909999999999997
64.83,30.77,4.07,1.01,0.43,204.93,94.35,1.9875864761061333,63.46,29.33,6.61,2.74,0.71,71.71,75.46,0,0,-11.829999999999998,3,43,18.83
46.04,25.14,0.59,1.38,0.06,322.39,308.66,4.810415782445422,41.29,24.38,0.95,1.03,0.1,84.47,10.06,10,9,-5.039999999999999,5,31,13.04
82.61,24.4,0.51,1.49,0.06,216.3,177.38,3.0109134826494133,79.77,25.4,3.44,1.32,0.38,134.53,125.44,4,0,-8.61,13,36,16.61
75.01,24.32,0.85,1.3,0.1,315.68,70.81,4.8095425977945245,70.35,25.51,2.32,2.0,0.23,91.56,47.04,1,2,-6.010000000000005,10,41,21.010000000000005
39.87,23.74,0.53,0.43,0.05,104.55,89.83,0.4925444142409882,39.82,23.25,3.62,3.61,0.34,3.46,331.62,0,0,-9.130000000000003,6,39,31.130000000000003
34.41,23.2,1.02,0.96,0.08,107.79,227.2,3.2571920422351526,34.83,26.43,4.91,1.91,0.52,262.29,256.48,1,5,-6.590000000000003,10,31,14.590000000000003
45.76,24.98,1.41,0.75,0.13,41.43,350.8,5.60147302055451,51.34,24.49,0.57,0.66,0.06,300.53,19.05,4,0,-6.240000000000002,10,42,9.240000000000002
42.34,34.39,4.93,2.78,0.53,22.45,359.75,3.252137758459809,42.92,31.19,5.47,3.61,0.59,328.26,338.73,1,0,-13.659999999999997,6,46,24.659999999999997
60.49,29.29,2.16,1.54,0.22,147.51,251.36,3.3967631651323553,62.47,26.53,4.22,3.0,0.43,288.24,299.99,0,1,-8.509999999999998,10,41,16.509999999999998
86.97,23.96,1.36,0.37,0.14,76.12,266.43,3.6669469589837242,90.41,25.23,4.46,0.43,0.47,298.27,262.87,0,0,-6.030000000000001,10,17,11.030000000000001
17.53,28.68,0.86,1.19,0.09,41.11,351.63,3.378549984830771,20.42,30.43,2.68,1.54,0.28,261.62,279.59,2,0,-11.469999999999999,8,19,17.47
93.22,23.48,1.71,1.65,0.17,225.51,124.44,3.262177187094529,90.59,21.55,3.27,1.3,0.34,40.06,87.58,1,1,-8.219999999999999,10,25,20.22
77.19,29.86,1.59,1.57,0.14,294.06,284.89,4.231430018327137,75.9,33.89,2.73,1.7,0.28,180.47,83.84,10,7,-9.189999999999998,5,42,19.189999999999998
66.13,30.88,0.97,2.58,0.1,302.6,33.15,4.02617684658784,64.14,34.38,2.75,3.18,0.29,158.22,102.62,2,7,-8.129999999999995,10,48,12.129999999999995
59.96,33.16,3.55,1.76,0.36,286.58,333.57,2.629543686649833,58.65,30.88,2.93,0.74,0.33,119.49,347.12,3,4,-5.960000000000001,6,44,45.96
90.84,28.94,2.76,1.99,0.27,228.27,186.67,1.0465180361560855,91.58,29.68,4.51,1.37,0.46,241.58,209.73,3,7,-5.840000000000003,10,25,15.840000000000003
34.06,23.56,2.24,2.79,0.24,130.63,265.38,2.930836058192269,36.99,23.63,4.81,0.18,0.48,272.32,255.41,0,1,-8.939999999999998,10,33,29.939999999999998
49.71,22.34,1.47,3.18,0.16,106.5,150.79,3.2413731658048865,52.79,21.33,5.01,4.0,0.5,274.98,281.28,9,11,-11.29,24,49,30.29
76.4,24.09,1.33,1.19,0.12,344.09,294.46,2.5119912420229524,75.39,26.39,3.09,0.96,0.33,151.24,113.32,10,3,-7.400000000000006,7,41,21.400000000000006
47.11,28.95,1.44,1.29,0.14,213.19,188.43,4.430282158057207,45.36,33.02,3.13,1.9,0.36,160.95,119.2,6,0,-6.109999999999999,18,31,12.11
48.53,22.94,1.02,0.67,0.1,265.78,221.65,2.5059928172283374,46.05,23.3,1.87,1.63,0.19,43.78,129.16,8,11,-6.530000000000001,19,32,17.53
54.25,29.62,0.28,0.52,0.03,176.29,244.88,1.9990497742677655,54.84,27.71,2.63,3.23,0.27,312.07,269.89,1,6,-7.75,10,48,18.75
64.93,24.09,0.86,1.04,0.08,158.41,19.09,1.5725775020646833,65.02,22.52,2.84,3.65,0.29,48.76,352.5,5,0,-9.069999999999993,9,36,15.069999999999993
85.13,29.47,0.58,1.19,0.05,276.71,253.96,1.9132433196015577,84.54,27.65,3.23,2.79,0.34,50.17,15.25,10,5,-7.1299999999999955,4,32,18.129999999999995
75.17,24.57,0.93,1.71,0.1,261.49,228.49,1.4816544806398015,74.2,25.69,2.89,1.45,0.29,103.09,175.62,10,7,-8.170000000000002,10,43,24.17
84.48,23.89,1.07,2.14,0.11,50.51,312.76,2.703127817917606,84.35,21.19,4.86,2.82,0.51,348.73,307.79,1,4,-8.519999999999996,4,17,14.519999999999996
92.54,31.0,6.21,1.7,0.63,85.26,10.91,4.181339498294774,93.54,26.94,5.34,3.22,0.55,340.29,343.12,2,1,-9.459999999999994,7,8,17.459999999999994
94.89,38.18,6.5,1.56,0.66,314.38,339.98,4.889539855651036,90.15,36.98,7.75,2.15,0.78,46.16,29.01,4,1,-8.89,11,24,31.89
71.95,27.6,0.22,1.09,0.02,332.01,346.55,1.558781575462068,70.78,26.57,4.38,1.22,0.45,171.7,88.39,6,11,-8.950000000000003,10,47,24.950000000000003
42.59,20.71,5.61,1.0,0.56,176.67,185.08,4.021952262272638,46.28,19.11,1.75,2.86,0.18,264.41,237.51,5,0,-7.409999999999997,3,40,11.409999999999997
82.52,30.54,0.58,0.96,0.06,133.14,315.17,3.442281220353734,84.55,27.76,1.56,1.61,0.16,38.84,264.39,0,1,-9.480000000000004,8,18,11.480000000000004
92.24,23.73,1.53,0.57,0.16,297.74,74.55,1.2592458060283502,91.53,22.69,6.27,1.08,0.63,324.31,84.45,0,6,-7.239999999999995,10,25,13.239999999999995
85.8,23.96,0.86,0.83,0.09,280.14,88.76,3.675445551222329,82.13,23.76,1.75,2.39,0.18,73.51,38.92,0,3,-6.799999999999997,4,31,21.799999999999997
72.25,23.42,0.91,1.14,0.1,303.46,265.24,1.5432433379088282,70.79,22.92,1.39,0.97,0.13,49.93,100.3,1,0,-8.25,10,46,58.25
89.46,17.28,5.09,1.83,0.52,271.62,175.9,1.8800265955565554,88.34,18.79,7.03,2.76,0.74,168.66,155.15,3,0,-10.459999999999994,10,31,29.459999999999994
55.82,29.85,0.98,0.81,0.11,333.04,87.71,2.1388314566603857,53.77,30.46,4.67,2.08,0.5,155.57,74.95,0,0,-7.82,13,38,29.82
25.99,29.81,0.47,1.59,0.05,329.73,10.61,3.740655022853617,26.54,33.51,3.74,3.89,0.38,200.11,110.44,5,11,-6.989999999999998,9,9,8.989999999999998
94.52,26.66,5.48,1.0,0.55,348.26,21.22,9.290048439055631,92.51,17.59,5.74,3.6,0.57,76.83,52.15,2,0,-10.519999999999996,10,26,19.519999999999996
51.14,26.76,2.22,1.5,0.23,101.26,109.56,4.644491360741234,54.66,29.79,3.32,2.22,0.32,212.32,202.14,9,10,-6.859999999999999,10,48,21.86
69.21,27.33,0.55,0.1,0.05,161.69,214.97,3.301938824387883,71.69,29.51,2.4,2.28,0.25,287.43,238.89,2,11,-6.790000000000006,7,34,13.790000000000006
77.57,24.09,0.42,0.79,0.04,62.78,32.35,2.7596557756357996,79.86,22.55,2.68,0.88,0.27,287.95,278.4,6,2,-5.430000000000007,10,27,16.430000000000007
34.33,30.55,1.13,1.41,0.11,54.43,347.33,2.5866000850537407,36.6,29.31,2.89,2.37,0.3,293.98,284.25,4,0,-6.670000000000002,11,31,16.67
51.1,24.5,1.14,1.6,0.11,155.09,135.74,2.312249986485025,52.74,26.13,2.11,2.11,0.22,302.09,201.51,9,11,-7.899999999999999,16,49,27.9
90.58,28.73,0.48,0.81,0.05,307.95,236.28,2.9917553375902886,89.67,31.58,1.57,2.47,0.16,150.94,159.34,9,3,-5.579999999999998,10,25,24.58
44.59,30.23,0.84,0.94,0.08,316.43,31.01,2.580891318905158,42.06,29.72,1.1,1.28,0.12,96.63,107.06,1,11,-6.590000000000003,9,28,29.590000000000003
91.95,21.92,1.37,0.97,0.14,215.18,187.65,2.7900000000000063,89.16,21.92,3.49,1.92,0.36,35.54,138.37,6,11,-6.950000000000003,10,25,12.950000000000003
70.21,30.74,1.16,0.2,0.12,292.81,324.31,2.7073972741361754,70.01,28.04,4.42,2.96,0.45,24.23,34.08,8,11,-9.209999999999994,6,49,25.209999999999994
51.61,29.74,0.69,2.29,0.06,340.72,334.59,3.1848704840228588,48.64,30.89,2.91,3.05,0.31,104.27,113.29,6,5,-8.61,8,33,20.61
36.03,29.66,0.75,2.72,0.08,6.59,9.74,2.422498710009978,33.61,29.55,2.04,1.31,0.21,40.78,108.82,5,0,-5.030000000000001,10,21,13.030000000000001
31.33,28.14,0.5,1.47,0.03,85.48,62.74,2.533969218439718,31.8,30.63,2.79,4.24,0.29,200.35,218.75,10,11,-6.670000000000002,7,28,17.67
54.92,29.35,0.98,0.19,0.09,156.4,136.96,1.9431160541768946,56.58,30.36,3.5,2.8,0.38,241.88,268.18,8,0,-7.079999999999998,9,48,15.079999999999998
87.38,24.1,0.77,2.35,0.07,340.57,298.02,2.4858197842965195,87.1,26.57,4.18,4.49,0.43,204.94,144.35,10,11,-10.379999999999995,6,33,29.379999999999995
65.19,28.63,3.31,1.4,0.34,202.66,105.59,3.7512264661041144,61.45,28.34,2.86,1.4,0.29,44.95,125.9,1,2,-7.189999999999998,10,48,15.189999999999998
69.98,26.24,1.01,1.42,0.09,276.4,259.55,2.360190670263737,70.59,23.96,2.29,4.56,0.23,7.38,10.97,10,5,-7.980000000000004,2,48,19.980000000000004
38.69,29.57,1.19,0.64,0.12,324.32,281.29,1.8643229333996851,39.63,27.96,3.2,4.43,0.32,328.01,337.34,8,11,-6.689999999999998,14,22,15.689999999999998
69.41,24.11,1.41,1.23,0.14,355.19,53.13,3.6255896072225213,65.81,23.68,3.65,2.22,0.37,141.08,111.39,0,0,-7.409999999999997,13,48,11.409999999999997
20.71,28.81,1.09,1.22,0.11,167.74,210.19,4.365546930225349,24.33,26.37,3.1,1.7,0.32,280.14,241.72,3,0,-6.289999999999999,3,17,17.29
76.67,23.71,0.2,2.21,0.03,341.4,30.41,4.380468011525716,72.49,22.4,2.45,0.88,0.26,39.9,59.66,3,0,-8.670000000000002,8,42,23.67
59.89,24.72,1.0,0.69,0.1,243.23,253.2,2.870888364252431,60.31,21.88,3.15,2.68,0.31,6.95,356.34,10,11,-6.890000000000001,10,43,27.89
34.41,24.06,0.5,1.62,0.05,325.95,0.92,3.2856201849879088,31.29,23.03,2.4,1.45,0.24,17.25,56.48,6,0,-6.409999999999997,6,18,14.409999999999997
41.53,24.39,0.78,0.19,0.08,147.87,227.55,3.829908615097757,45.34,24.0,1.09,1.77,0.11,246.93,137.51,1,8,-9.469999999999999,8,41,16.47
70.0,30.13,1.91,0.72,0.18,66.72,295.91,4.196879793370304,72.27,33.66,4.97,1.84,0.51,204.35,245.96,0,6,-6.0,9,34,28.0
81.09,23.56,0.79,0.5,0.08,329.54,303.44,3.91030689332692,78.33,20.79,2.35,1.64,0.24,59.49,31.33,11,11,-9.090000000000003,12,38,20.090000000000003
18.96,20.67,3.67,1.51,0.38,150.92,211.4,5.402416126142078,24.15,19.17,2.66,0.96,0.28,288.88,234.32,1,4,-8.04,10,17,21.04
36.38,23.37,0.24,0.58,0.02,94.55,262.01,1.8893914364154405,36.65,21.5,1.92,1.8,0.19,359.55,359.5,0,2,-6.619999999999997,7,33,26.619999999999997
59.4,26.49,0.76,1.02,0.07,312.69,305.79,2.9939271868233504,56.6,25.43,1.86,1.05,0.19,119.61,54.86,11,3,-9.399999999999999,20,40,33.4
19.4,25.8,1.23,0.75,0.13,339.26,1.29,1.6975276139138378,20.36,24.4,2.22,3.37,0.23,334.46,342.07,5,11,-7.399999999999999,2,2,9.399999999999999
20.41,23.78,0.48,0.72,0.04,106.07,84.26,2.7540878707840823,22.6,25.45,4.93,0.81,0.51,205.8,246.75,11,10,-9.59,10,20,33.59
58.13,24.55,0.41,1.87,0.04,112.47,53.28,4.222144005123464,57.81,28.76,2.92,4.13,0.3,195.42,229.05,9,7,-6.869999999999997,10,45,12.869999999999997
72.61,23.21,1.11,2.36,0.12,52.52,320.41,4.057905863866243,76.4,21.76,1.79,0.27,0.18,229.97,267.36,2,1,-5.390000000000001,8,32,16.39
55.65,24.8,1.34,1.74,0.13,22.8,343.85,3.8732415364911112,59.09,26.58,2.68,1.29,0.28,243.05,278.82,4,11,-6.350000000000001,9,48,15.350000000000001
72.7,22.91,3.2,2.76,0.31,157.23,146.27,1.1947384651043902,73.75,23.48,4.36,4.96,0.43,180.11,255.16,6,4,-7.299999999999997,16,30,11.299999999999997
36.2,30.32,0.13,2.36,0.02,111.12,340.12,3.9981120544577027,38.0,33.89,3.12,2.34,0.32,182.54,246.97,4,10,-7.799999999999997,10,34,25.799999999999997
58.08,29.76,1.16,1.58,0.12,173.15,221.47,3.1626096818924743,61.03,28.62,3.33,2.07,0.35,225.08,232.75,1,1,-6.920000000000002,10,45,13.920000000000002
37.91,27.58,0.8,0.26,0.08,315.06,295.27,3.2014059411452362,36.62,30.51,2.05,0.82,0.2,239.25,134.11,10,4,-7.909999999999997,5,20,23.909999999999997
75.37,26.7,1.35,0.43,0.13,241.7,276.3,2.2717834403833512,73.5,27.99,2.38,0.75,0.25,108.26,81.89,9,8,-6.3700000000000045,15,41,13.370000000000005
69.53,23.58,0.96,1.13,0.1,163.2,212.73,4.73667604972094,73.97,21.93,1.63,2.65,0.17,288.81,281.91,2,0,-6.469999999999999,10,34,19.47
92.47,17.36,3.73,1.55,0.38,247.29,202.57,5.421752484206564,87.74,20.01,5.62,0.35,0.6,152.81,162.72,6,3,-7.469999999999999,10,25,9.469999999999999
89.35,23.09,0.94,0.39,0.09,330.66,243.26,1.6692812824685928,87.83,22.4,2.52,1.3,0.25,26.56,84.0,9,5,-8.349999999999994,6,29,18.349999999999994
80.79,23.2,0.39,1.13,0.04,301.53,47.88,1.9475625792256372,79.28,21.97,3.36,1.19,0.35,320.93,62.49,1,0,-7.790000000000006,12,37,12.790000000000006
76.87,22.62,0.88,1.84,0.09,242.24,172.74,3.034534560686366,75.15,20.12,2.82,2.35,0.29,46.88,84.39,4,0,-8.870000000000005,7,42,17.870000000000005
72.17,23.43,0.95,0.54,0.1,230.3,254.52,1.3296992141082096,73.33,22.78,3.13,4.46,0.32,346.7,12.98,9,9,-8.170000000000002,15,46,10.170000000000002
68.16,22.89,3.24,0.97,0.33,243.43,104.95,2.5843567865138106,65.58,23.04,4.75,2.01,0.51,122.67,64.49,0,1,-9.159999999999997,10,49,27.159999999999997
43.09,23.04,1.19,1.97,0.13,245.11,133.53,3.1593828511277375,40.08,24.0,2.54,2.33,0.27,96.84,99.08,1,0,-7.090000000000003,5,26,11.090000000000003
86.13,27.92,1.02,0.06,0.1,296.83,291.97,4.761774879181072,82.4,30.88,1.97,0.97,0.2,82.53,121.63,11,10,-9.129999999999995,5,33,26.129999999999995
57.75,27.74,0.78,0.15,0.07,334.11,282.48,1.9148106956041397,57.07,29.53,1.53,1.44,0.16,171.82,146.49,11,8,-8.75,10,39,27.75
68.7,26.42,5.64,1.23,0.57,117.56,82.58,4.222842644475407,64.52,27.02,2.29,1.8,0.23,176.1,62.73,7,5,-2.299999999999997,8,39,11.299999999999997
27.09,30.39,0.78,1.63,0.08,168.35,347.09,1.79888854574151,27.95,28.81,2.74,2.54,0.29,306.36,325.86,2,8,-7.91,10,25,15.91
27.58,30.69,0.93,0.43,0.09,91.06,63.14,1.8938056922503947,26.35,29.25,3.94,3.11,0.4,288.95,326.97,10,11,-7.420000000000002,10,25,13.420000000000002
97.31,26.28,1.22,1.83,0.11,350.83,283.04,2.2748186740925114,96.19,28.26,2.21,2.66,0.23,132.74,146.95,9,11,-7.310000000000002,15,20,18.310000000000002
66.31,23.64,0.43,1.2,0.05,342.56,25.89,2.936153946917633,66.12,26.57,3.75,3.85,0.39,135.85,141.36,3,11,-7.310000000000002,3,49,16.310000000000002
56.42,31.62,3.53,2.85,0.34,282.45,1.02,1.2587295182047675,55.22,32.0,3.19,0.5,0.33,112.86,26.09,3,11,-6.420000000000002,10,40,23.42
41.34,23.39,0.93,2.5,0.08,353.46,176.82,1.6860901518009068,40.57,24.89,3.91,1.96,0.4,154.19,153.33,4,0,-8.340000000000003,10,23,13.340000000000003
35.24,29.54,0.91,1.33,0.1,4.37,78.1,4.319675913769459,33.88,33.64,4.27,3.34,0.44,177.44,114.59,0,4,-7.240000000000002,5,18,17.240000000000002
77.87,30.01,0.61,1.66,0.07,310.89,46.4,4.234583804814825,73.73,30.9,2.9,1.61,0.29,128.32,149.2,1,0,-7.8700000000000045,10,40,17.870000000000005
63.49,23.23,0.55,1.79,0.06,233.0,137.84,3.0143821920917717,62.6,20.35,1.71,3.75,0.18,32.03,28.9,2,0,-8.490000000000002,5,45,13.490000000000002
58.44,24.54,0.53,0.3,0.05,288.55,308.15,1.1449017425089338,58.06,23.46,3.56,2.72,0.36,346.92,37.65,9,11,-8.439999999999998,10,40,16.439999999999998
50.86,25.45,0.5,0.36,0.05,282.59,141.17,2.841918366174509,48.99,27.59,2.97,2.67,0.31,169.18,152.96,1,0,-8.86,2,32,23.86
35.48,23.18,0.55,1.19,0.06,237.04,179.99,3.03907880779686,32.86,24.72,4.62,4.02,0.47,113.38,163.58,6,11,-8.479999999999997,10,17,22.479999999999997
21.93,28.73,5.58,1.43,0.56,351.53,12.95,6.097425686304015,16.12,26.88,4.97,1.36,0.52,41.52,19.41,2,0,-8.93,3,3,11.93
35.61,18.99,6.56,0.86,0.66,124.95,188.86,1.8094474294656921,36.07,20.74,7.12,0.59,0.71,170.2,187.23,2,0,-8.39,1,34,18.39
77.55,24.63,4.71,2.33,0.48,231.12,159.91,4.176601489249365,73.49,23.65,5.92,0.3,0.6,92.51,126.77,1,0,-8.549999999999997,10,41,12.549999999999997
72.81,23.21,1.0,0.63,0.1,244.37,234.89,2.835348303119032,74.07,20.67,0.78,3.96,0.08,145.74,259.15,9,10,-7.810000000000002,6,45,22.810000000000002
28.62,30.28,0.52,0.86,0.05,265.89,311.87,2.387299729820287,26.58,29.04,2.75,1.09,0.28,60.66,2.37,8,11,-6.620000000000001,10,12,15.620000000000001
37.4,23.67,0.31,0.94,0.04,161.49,214.07,3.6988241374793684,40.98,22.74,3.18,0.74,0.33,273.04,215.77,2,4,-7.600000000000001,10,35,10.600000000000001
50.97,30.17,0.4,0.89,0.03,89.5,76.18,2.551234995056319,52.89,28.49,4.35,2.19,0.47,287.94,264.0,11,9,-8.030000000000001,10,49,36.03
40.45,24.24,0.28,0.77,0.03,60.83,330.59,2.8956001105124947,43.23,25.05,1.13,1.78,0.12,252.79,202.55,2,1,-7.549999999999997,7,38,18.549999999999997
99.43,25.99,0.56,0.1,0.06,128.02,149.88,4.188221579620636,101.79,22.53,2.28,1.52,0.24,334.39,301.94,8,11,-8.569999999999993,2,2,10.569999999999993
92.24,25.35,0.97,1.33,0.1,292.47,228.74,2.5916982849089405,90.04,26.72,1.39,1.45,0.14,51.95,70.01,10,3,-7.239999999999995,10,25,33.239999999999995
80.37,29.72,0.66,1.54,0.07,292.04,316.25,2.696998331478906,81.54,32.15,4.78,2.41,0.49,120.23,129.77,10,4,-8.370000000000005,10,38,23.370000000000005
57.94,29.98,0.21,1.6,0.01,312.43,290.27,2.9602195864496252,55.67,28.08,2.52,3.58,0.27,27.62,74.25,11,9,-5.939999999999998,10,42,20.939999999999998
23.09,24.74,1.95,1.35,0.2,54.35,319.12,3.7237615390892036,26.79,24.32,3.51,2.58,0.36,165.22,236.0,1,0,-8.91,13,22,11.91
96.82,29.3,1.87,1.28,0.19,270.5,225.62,4.1019141873032865,92.91,28.06,2.16,1.82,0.22,117.83,102.54,10,8,-7.819999999999993,10,21,75.82
28.57,29.98,0.33,2.04,0.04,300.91,63.31,3.025376009688713,26.57,27.71,4.01,2.97,0.41,0.89,20.64,0,1,-7.57,10,11,18.57
85.23,29.11,1.08,1.32,0.11,245.14,182.74,3.9234678538252377,83.67,32.71,4.58,2.97,0.46,148.38,136.04,4,0,-9.230000000000004,10,34,29.230000000000004
62.59,24.06,0.87,0.75,0.08,328.17,289.67,0.8091971329657596,61.97,23.54,0.32,3.0,0.03,90.59,323.21,9,7,-8.590000000000003,8,44,14.590000000000003
77.55,23.17,1.12,1.85,0.12,234.42,125.12,3.4184938203834747,74.3,22.11,2.84,1.42,0.31,166.8,88.59,0,0,-7.549999999999997,10,40,13.549999999999997
70.71,24.51,1.18,1.0,0.12,318.4,33.66,3.9037033698783947,66.81,24.68,2.3,1.05,0.23,87.88,63.71,2,7,-6.709999999999994,4,46,13.709999999999994
49.67,23.32,0.38,1.18,0.03,291.96,275.32,2.410684550081156,50.72,25.49,4.35,5.15,0.45,232.78,147.46,10,9,-8.670000000000002,10,31,16.67
29.75,23.24,2.14,0.73,0.22,252.29,100.44,2.7587859648765796,29.53,25.99,5.49,4.89,0.55,160.51,150.64,0,0,-8.75,2,11,18.75
79.55,23.14,0.86,2.75,0.1,263.01,143.41,3.3616216324863224,79.09,19.81,4.26,4.79,0.44,29.99,49.79,1,1,-7.549999999999997,10,38,14.549999999999997
68.7,23.11,1.64,2.26,0.17,242.46,141.08,4.104875150354767,64.6,23.31,3.78,0.99,0.39,122.02,57.25,1,0,-7.700000000000003,10,49,13.700000000000003
63.91,23.17,1.19,1.23,0.12,261.77,107.99,3.2075535848992454,62.21,20.45,3.12,3.5,0.33,56.02,43.44,0,0,-8.909999999999997,4,45,53.91
70.06,15.98,4.53,1.37,0.46,256.33,178.8,6.8183355740239175,63.3,16.87,6.76,3.5,0.67,134.42,140.46,1,0,-10.060000000000002,10,50,34.06
44.21,23.63,0.11,0.65,0.01,264.13,353.72,1.93238194982255,45.11,25.34,4.69,4.83,0.48,221.93,153.89,6,11,-8.21,10,26,16.21
26.84,23.15,1.08,2.07,0.11,273.76,144.24,3.5967346301888883,27.06,26.74,5.55,4.39,0.56,216.0,134.27,2,0,-7.84,9,9,16.84
117.11,20.54,6.12,1.78,0.61,261.0,206.29,4.266907545283821,116.55,24.77,3.96,2.01,0.39,147.72,182.04,4,4,-9.11,10,2,18.11
