receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenderx,defendery,defenders,defendera,defenderdis,defendero,defenderdir,defenders_in_path,friends_in_path,pass_length,yards_to_go,yardline_num,yards_gained
49.58,48.06,4.57,0.15,0.46,347.68,313.92,5.6528665294698035,43.93,48.24,5.37,0.63,0.54,93.11,59.87,2,0,3.0,19,44,6
54.41,21.04,0.92,2.48,0.09,8.8,17.35,2.704403816000859,57.08,21.47,3.83,2.44,0.37,267.86,275.73,9,11,1.0,10,43,1
52.51,13.87,1.69,3.69,0.18,30.76,155.83,1.8101104938649486,54.32,13.89,2.97,3.06,0.31,274.94,242.27,1,0,-3.0,8,45,1
63.76,51.88,4.29,3.02,0.44,293.98,347.1,1.241974234837424,65.0,51.81,3.34,0.7,0.33,282.13,323.37,0,0,11.0,10,43,0
62.56,48.37,0.54,2.03,0.05,180.53,165.71,2.1951309755912036,64.75,48.22,5.75,2.84,0.58,277.97,266.64,11,5,-2.0,10,46,2
74.99,44.42,6.76,2.44,0.68,338.61,347.79,5.9049301435326,71.68,39.53,9.27,0.99,0.93,0.22,2.83,0,0,4.0,10,31,9
60.9,36.79,4.64,3.49,0.47,113.43,73.34,3.8569547573182605,64.71,37.39,5.75,2.2,0.58,233.75,269.67,5,3,-1.0,8,50,5
33.22,11.7,2.74,4.36,0.28,64.17,88.82,2.1860009149128934,34.53,9.95,5.44,4.19,0.56,336.7,326.75,0,1,-2.0,11,24,6
76.42,18.43,6.33,2.6,0.63,337.98,9.85,1.7270784579746192,74.9,19.25,3.87,5.21,0.37,82.93,77.48,9,11,3.0,10,30,0
81.75,29.45,8.22,0.51,0.83,353.2,5.25,3.339281359813814,79.17,31.57,3.47,1.51,0.34,100.5,33.81,5,11,-4.0,7,33,9
54.02,2.2,4.69,5.74,0.47,134.63,127.81,5.183136116290986,52.42,7.13,7.04,2.65,0.73,138.33,140.21,2,0,16.0,5,27,13
83.23,17.9,4.39,1.53,0.43,6.25,358.76,1.2442266674525155,83.83,16.81,7.68,0.82,0.77,354.77,340.32,9,11,6.0,10,32,0
105.85,36.25,3.13,1.43,0.31,295.24,156.22,0.2816025568065757,105.82,35.97,3.28,4.42,0.34,171.68,157.77,8,11,4.0,8,8,1
64.62,44.43,5.49,0.76,0.55,266.85,323.94,7.3349846625606565,57.9,47.37,4.9,1.35,0.48,105.7,78.56,2,8,-5.0,10,49,5
41.78,30.71,5.21,2.48,0.53,302.49,224.19,0.6171709649683771,41.31,31.11,6.07,3.33,0.59,148.5,168.34,3,1,17.0,10,49,4
36.1,51.54,5.8,3.8,0.58,343.08,349.04,1.6003124694883817,34.53,51.23,5.95,3.46,0.61,16.8,30.56,0,0,3.0,10,30,2
48.2,37.41,3.99,2.95,0.39,268.95,301.36,6.646036412780179,44.23,32.08,4.16,0.38,0.42,12.77,342.7,7,3,-5.0,14,34,11
51.46,31.71,3.8,1.66,0.37,42.39,47.32,6.024325688406958,53.41,26.01,5.88,0.49,0.59,352.13,355.72,5,0,3.0,10,37,9
71.63,29.73,1.66,2.37,0.17,221.65,6.41,2.078196333362182,72.98,31.31,4.1,0.83,0.4,240.92,237.56,3,0,14.0,10,49,0
41.01,10.26,6.72,1.68,0.67,104.2,152.29,3.411803042380966,43.31,12.78,7.92,4.17,0.79,177.04,180.06,4,0,-7.0,10,37,10
68.92,8.17,1.48,0.82,0.14,19.47,10.15,8.872846217533576,76.35,13.02,3.65,5.83,0.38,234.59,199.17,11,2,19.0,7,40,7
59.87,32.0,3.09,2.95,0.31,114.26,159.13,3.4436172841940476,57.43,34.43,5.22,2.79,0.51,166.13,149.79,4,0,10.0,11,39,2
93.23,10.01,9.51,1.44,0.95,149.84,150.46,3.6136546597592862,93.79,13.58,9.91,1.48,0.99,158.95,150.23,2,0,16.0,10,34,11
78.14,4.35,4.6,3.32,0.47,341.76,204.43,3.8132007552710854,74.48,5.42,5.86,1.63,0.58,126.04,141.01,1,0,4.0,10,27,5
54.72,24.77,0.74,2.62,0.09,241.59,153.91,7.552622061244691,55.61,17.27,1.05,4.91,0.12,351.01,228.24,6,10,15.0,10,41,3
46.78,38.85,4.59,3.46,0.44,244.22,331.22,6.1240264532413695,48.27,32.91,2.09,2.0,0.2,1.72,328.01,3,0,-2.0,4,35,13
27.87,41.71,2.36,1.4,0.24,169.38,273.01,1.890026454841308,27.86,43.6,2.63,5.1,0.27,177.41,179.12,1,1,6.0,10,24,3
24.31,10.64,7.84,5.5,0.8,5.53,297.1,1.80853531898053,25.89,9.76,8.76,3.04,0.89,290.43,288.98,0,0,48.0,9,36,5
33.07,41.13,3.55,3.5,0.37,113.15,72.91,2.5423217734976045,35.6,40.88,4.29,4.88,0.44,268.63,301.34,7,4,-3.0,10,25,5
40.05,49.11,3.43,3.61,0.35,9.99,7.88,1.2080562900792375,41.2,49.48,6.94,1.76,0.7,300.21,304.06,1,0,3.0,8,27,2
67.67,3.01,5.2,3.12,0.52,191.74,155.52,0.7368174807915474,67.57,3.74,7.47,3.22,0.75,162.82,178.63,2,0,5.0,5,48,2
101.16,51.24,3.87,1.64,0.4,264.01,92.69,0.5457105459856901,101.03,50.71,2.66,3.57,0.28,293.75,81.39,1,1,32.0,10,41,9
33.81,28.32,5.13,4.79,0.52,40.43,37.59,7.017250173679143,40.68,26.89,3.25,1.12,0.33,282.59,335.58,5,11,0.0,18,22,14
44.81,9.54,2.83,3.99,0.26,72.58,134.38,8.054973618827068,43.96,17.55,3.19,6.34,0.29,110.73,160.16,1,0,-2.0,10,36,10
64.15,16.07,6.66,2.16,0.67,153.43,171.1,3.0598365969443444,67.16,15.52,6.33,1.77,0.63,240.13,209.56,1,0,1.0,5,46,5
102.54,51.95,5.02,3.48,0.51,39.26,64.03,0.7840918313565124,102.06,51.33,8.3,3.16,0.84,55.44,64.06,0,0,31.0,10,40,3
73.86,37.65,2.81,6.06,0.26,3.37,7.62,7.381449722107439,81.19,38.52,4.01,4.34,0.38,256.15,274.57,5,0,15.0,6,21,8
69.99,16.06,4.13,2.02,0.42,286.68,183.93,6.884475288647632,63.13,15.48,3.8,2.39,0.39,120.08,143.42,3,0,-4.0,10,44,6
64.5,11.81,3.79,0.75,0.38,31.71,8.92,0.4743416490252597,64.35,11.36,4.22,4.44,0.45,34.82,28.04,9,11,-1.0,8,46,1
57.04,32.57,6.81,2.4,0.69,174.48,182.51,1.7328012003689275,55.53,33.42,7.25,2.69,0.73,155.2,175.72,10,11,7.0,8,46,2
50.54,45.67,8.1,2.63,0.81,321.73,333.36,1.0916501271011734,50.48,44.58,8.51,1.76,0.85,356.47,343.2,0,0,5.0,10,45,3
35.67,39.63,4.25,3.47,0.42,180.09,172.74,3.0454063768239563,33.15,37.92,0.93,6.52,0.11,77.76,55.61,7,0,9.0,10,35,4
14.11,49.06,4.57,3.43,0.47,42.43,347.29,1.7253985046939153,12.4,48.83,7.39,2.06,0.74,11.0,22.07,1,0,16.0,8,20,0
22.43,39.34,4.01,3.79,0.39,242.33,312.01,6.907532120808419,19.51,33.08,3.57,0.73,0.37,13.19,12.69,3,4,-6.0,8,8,11
78.17,35.45,2.6,2.02,0.25,181.53,227.84,1.869384925583814,76.92,34.06,2.95,0.99,0.29,10.62,320.16,9,9,-4.0,11,35,9
43.1,29.54,6.64,4.0,0.67,147.7,130.67,7.728706230670175,40.87,22.14,5.99,3.54,0.59,76.05,73.95,4,2,11.0,10,20,20
76.07,45.78,8.19,3.25,0.83,9.44,13.19,5.031818756672391,78.93,41.64,9.01,1.57,0.91,0.94,11.96,0,0,15.0,10,49,7
71.22,40.74,7.78,2.85,0.78,1.22,346.55,6.796293107275468,64.52,39.6,7.84,1.09,0.79,37.6,22.25,1,0,3.0,10,35,11
69.98,22.17,4.3,4.13,0.42,42.72,160.82,5.22036397198509,73.77,25.76,3.09,1.24,0.32,140.15,147.64,3,0,-4.0,5,36,19
87.94,39.73,1.82,5.86,0.19,123.65,74.46,1.7835358140502893,88.95,41.2,1.56,6.22,0.14,210.38,229.36,5,1,0.0,10,21,8
38.6,16.13,2.58,5.45,0.25,287.16,302.49,4.108345165635431,35.71,19.05,3.24,3.73,0.33,100.09,99.9,11,10,-2.0,10,27,10
44.63,2.09,4.99,2.22,0.5,358.0,208.45,0.7427651041883955,45.14,2.63,4.46,3.12,0.46,195.87,221.07,0,0,3.0,2,33,0
64.55,3.29,8.1,1.59,0.82,205.31,150.53,3.6830693721405807,68.22,2.98,6.07,3.57,0.63,247.88,221.15,1,0,18.0,10,36,3
88.15,39.25,4.12,2.74,0.39,250.65,286.64,8.508542765949995,81.18,34.37,5.22,0.98,0.52,37.44,11.77,5,2,-3.0,22,24,12
89.0,33.2,5.48,4.21,0.57,17.56,357.84,2.0975461854271527,87.19,34.26,6.4,3.19,0.65,91.49,59.42,1,0,-4.0,10,25,0
93.84,15.54,1.4,3.86,0.12,283.14,291.94,1.9710149669649824,95.77,15.14,3.26,5.4,0.35,342.66,67.55,10,11,-5.0,14,21,30
41.11,5.95,6.74,3.16,0.69,186.3,166.16,2.2280035906613804,43.25,6.57,7.67,3.42,0.77,218.97,192.5,1,0,5.0,10,25,2
51.54,33.74,4.45,3.55,0.45,204.28,221.31,1.0940292500660072,50.89,34.62,6.33,3.76,0.64,147.5,197.19,4,4,15.0,4,43,2
37.47,43.17,3.17,7.08,0.33,103.56,68.49,1.588080602488425,36.11,43.99,6.27,6.99,0.63,112.64,81.48,6,9,12.0,10,40,-2
38.11,24.92,5.74,2.78,0.57,333.8,332.81,3.9680725799813676,34.95,22.52,4.41,2.25,0.44,52.13,348.63,3,7,0.0,10,30,10
10.08,42.41,7.76,2.33,0.79,76.55,345.67,2.499999999999997,10.96,40.07,8.19,1.65,0.83,334.96,343.67,0,0,3.0,4,4,1
71.39,43.24,6.53,2.09,0.66,241.49,61.67,3.153823076838644,73.1,40.59,9.23,1.67,0.93,13.0,1.91,0,0,24.0,10,38,3
87.44,39.62,6.06,3.75,0.62,309.33,336.09,3.4792240514229618,84.41,37.91,8.35,1.53,0.84,39.8,11.42,3,0,-1.0,12,23,3
82.38,47.97,2.21,2.76,0.22,131.73,56.35,2.014199592890427,80.37,47.84,5.89,2.09,0.57,70.48,65.68,0,0,2.0,10,25,7
14.75,8.97,6.19,1.86,0.62,134.83,184.08,8.836339739960206,6.15,6.94,5.32,3.48,0.54,120.4,166.83,1,10,5.0,4,9,1
36.31,50.2,6.2,2.49,0.63,291.85,2.46,6.894055410279203,42.83,47.96,5.4,2.83,0.53,296.48,339.07,0,0,1.0,10,25,0
37.62,33.34,5.54,2.09,0.56,237.79,8.66,5.496071324136908,34.3,28.96,2.07,1.21,0.2,15.99,65.32,2,0,2.0,9,26,5
71.77,13.49,6.31,1.78,0.64,142.22,212.72,1.9576005721290546,73.66,14.0,6.93,3.52,0.69,273.9,258.57,2,0,14.0,5,24,4
48.71,27.88,7.46,0.28,0.74,170.91,209.26,1.8183509012289125,47.13,28.78,7.2,4.11,0.71,167.91,165.23,8,11,9.0,10,47,3
21.91,40.17,1.47,3.92,0.15,104.47,5.79,1.1511733144926537,20.77,40.01,4.13,1.88,0.4,57.43,75.0,1,0,6.0,5,18,0
21.73,31.94,5.35,1.98,0.54,159.52,355.89,6.831639627497924,16.0,35.66,2.92,5.48,0.28,86.03,45.49,3,11,2.0,11,13,0
33.19,15.29,5.98,1.72,0.61,94.94,149.7,6.821561404839803,39.48,12.65,4.48,2.07,0.45,253.31,208.31,3,0,-4.0,7,28,9
77.99,32.12,3.01,1.65,0.31,96.32,219.61,5.399675916200898,77.01,37.43,6.72,2.81,0.67,185.8,212.81,5,3,21.0,15,12,4
72.25,41.2,6.86,1.55,0.69,47.2,353.36,7.855049331480995,77.58,35.43,5.54,4.48,0.56,29.35,19.5,1,0,-1.0,8,39,3
61.78,49.78,2.99,2.78,0.29,43.01,1.69,2.880433995077828,58.9,49.73,3.08,2.85,0.29,85.17,55.19,0,0,6.0,6,41,4
54.35,40.31,2.8,3.03,0.29,147.1,322.16,6.424359890292576,49.17,36.51,3.88,4.23,0.38,62.67,357.92,2,1,5.0,10,49,8
56.33,26.11,4.56,1.89,0.47,311.45,173.68,7.534301560197868,61.82,31.27,4.49,1.44,0.45,327.93,302.7,3,0,5.0,25,49,5
46.13,36.49,7.88,1.9,0.79,28.9,351.56,3.7680764323458256,42.41,37.09,6.76,2.38,0.67,42.74,34.86,3,0,4.0,15,41,2
32.91,7.57,6.79,1.32,0.68,102.77,179.09,2.1226869764522496,31.68,9.3,8.35,2.52,0.83,165.64,173.82,0,0,12.0,9,35,0
23.96,45.13,6.72,1.93,0.68,176.31,335.54,4.119538809138715,20.41,43.04,8.57,0.8,0.86,21.21,13.85,0,0,1.0,2,15,3
38.19,45.97,6.95,1.76,0.7,293.35,7.43,1.9131649170941887,40.1,46.08,7.05,0.3,0.7,317.05,327.53,1,0,4.0,10,25,0
66.97,41.54,3.77,1.77,0.38,202.89,10.35,3.3688128472801844,64.32,39.46,5.57,1.75,0.56,39.4,18.37,1,0,1.0,5,42,3
63.32,44.77,7.9,0.82,0.79,1.38,338.89,3.87659644533707,59.5,44.11,6.32,3.67,0.62,5.55,357.56,1,0,1.0,1,46,2
67.17,18.3,5.22,3.06,0.53,36.0,166.78,6.94046107978425,67.25,25.24,4.29,3.26,0.41,167.41,179.5,2,0,-7.0,10,49,12
18.07,46.61,6.79,1.07,0.68,54.51,349.48,5.172011214218316,16.71,41.62,6.06,2.57,0.6,3.61,358.62,0,0,3.0,10,11,7
69.47,30.16,6.01,2.78,0.61,197.54,40.59,1.465127980757998,70.92,30.37,4.66,3.2,0.48,295.27,292.4,2,0,13.0,8,47,2
80.59,29.48,7.06,2.06,0.72,219.24,166.32,2.8170374509402594,77.98,28.42,5.95,3.84,0.6,96.56,96.52,3,0,18.0,20,48,1
104.96,50.35,4.56,3.7,0.45,29.47,1.51,3.3646545142109328,108.24,49.6,6.06,2.42,0.61,309.95,330.77,0,0,6.0,2,11,-1
66.65,8.28,7.11,1.05,0.72,209.91,168.63,9.038346087642351,74.71,12.37,7.3,1.1,0.73,210.72,204.23,1,0,3.0,3,46,6
69.62,4.69,4.64,2.51,0.48,349.33,172.87,3.3393711982946743,66.45,5.74,7.64,4.71,0.76,108.03,144.69,0,0,3.0,10,37,0
63.14,4.47,4.2,2.85,0.41,355.81,306.11,7.141799493124967,67.12,10.4,5.08,3.18,0.51,205.97,226.6,5,8,5.0,10,42,19
46.75,12.55,4.37,3.18,0.44,5.12,178.18,4.449292078522151,51.16,11.96,4.5,2.52,0.46,286.73,231.09,1,0,-3.0,10,40,4
44.86,37.62,3.05,3.9,0.3,158.48,34.47,6.575233836146059,48.37,43.18,2.23,4.13,0.21,203.41,230.86,4,0,4.0,19,31,7
65.86,19.61,2.29,3.05,0.23,233.06,124.24,3.3572161086233323,69.08,18.66,5.02,2.8,0.5,303.15,281.08,4,1,8.0,2,48,0
72.69,40.48,7.55,0.78,0.76,307.61,357.4,1.122942563090383,73.8,40.65,6.91,3.53,0.67,309.89,336.78,2,0,-1.0,3,37,0
76.93,17.7,2.69,1.46,0.27,274.25,166.42,1.8919038030513027,77.8,19.38,5.8,2.06,0.57,196.12,198.88,2,0,5.0,4,38,1
98.93,42.88,5.49,4.19,0.56,193.58,66.61,1.6794344286098222,99.76,41.42,6.71,3.63,0.69,329.38,353.75,2,0,20.0,8,30,1
98.18,43.91,5.87,2.58,0.59,263.33,339.19,2.2951252689123476,98.68,41.67,6.92,2.33,0.69,336.9,350.2,0,0,-7.0,6,6,0
52.42,16.76,2.47,0.27,0.25,296.69,176.93,1.4328293687665674,52.33,18.19,6.22,0.38,0.62,190.08,189.21,2,0,5.0,5,37,1
51.4,37.6,6.14,0.4,0.61,179.79,5.03,6.0763146725626385,57.4,36.64,5.75,4.25,0.57,299.79,344.27,2,0,4.0,15,38,6
63.61,50.1,2.57,0.94,0.26,314.72,353.16,0.6931089380465411,64.09,49.6,3.85,1.64,0.38,352.06,326.89,0,0,5.0,5,48,3
72.41,34.55,4.58,1.95,0.45,169.24,144.32,0.9507891459203774,72.17,35.47,5.4,3.53,0.53,157.0,160.53,4,6,8.0,10,44,8
82.96,42.19,8.31,1.23,0.84,343.06,18.49,1.6337686494727384,81.7,41.15,9.77,0.85,0.98,23.85,24.64,0,0,17.0,10,43,5
41.68,3.36,2.98,2.64,0.28,15.69,157.97,1.2396773773849388,41.9,4.58,6.63,2.71,0.64,160.7,174.56,0,0,7.0,10,25,0
54.95,22.09,4.16,2.09,0.42,203.01,196.9,2.545034380907259,55.11,19.55,2.2,5.01,0.24,350.99,48.25,3,0,13.0,3,32,-1
53.78,44.08,5.59,1.88,0.57,75.43,33.81,2.4802016047087774,56.11,44.93,3.61,3.17,0.38,252.29,306.46,1,9,0.0,10,44,1
66.7,22.55,3.41,6.34,0.37,62.85,342.3,2.572333570904058,64.33,21.55,4.48,1.61,0.45,26.27,35.71,4,5,17.0,8,27,0
66.46,13.57,7.39,1.77,0.74,190.68,194.65,6.702156369408275,60.21,15.99,4.91,3.5,0.48,150.55,185.81,2,0,1.0,10,44,2
43.79,24.09,5.53,5.63,0.56,28.03,329.05,1.7495713760804397,42.08,23.72,5.3,2.62,0.53,14.63,23.97,3,3,18.0,5,49,0
46.74,46.08,2.07,3.25,0.22,122.98,55.54,1.7304623659588771,48.46,45.89,6.67,0.1,0.66,273.24,304.91,1,0,1.0,10,35,11
52.96,17.46,2.56,3.86,0.24,41.76,151.56,6.8160178990375275,59.62,18.91,4.61,3.84,0.44,236.87,202.85,3,0,-5.0,10,47,7
87.91,5.84,7.46,1.4,0.75,218.94,164.31,2.577828543561426,89.15,8.1,8.0,1.42,0.8,171.59,168.56,0,0,6.0,10,28,4
22.35,47.19,6.93,3.93,0.7,14.74,332.54,6.787967295148084,17.77,42.18,8.03,2.2,0.81,36.78,344.75,0,1,6.0,10,18,12
51.97,44.53,4.9,2.52,0.48,115.14,22.4,5.04033729030112,56.92,43.58,5.84,0.95,0.58,298.49,323.85,3,0,-3.0,10,45,4
71.73,31.68,6.7,1.21,0.68,145.74,136.33,2.128403157298916,72.43,33.69,7.85,0.47,0.79,183.48,160.95,4,2,14.0,9,46,12
82.7,42.59,7.78,2.94,0.78,23.72,29.86,4.839111488692942,83.23,37.78,6.1,2.08,0.64,29.14,33.97,3,0,-1.0,10,28,15
103.7,9.9,7.24,0.41,0.73,235.85,173.7,1.176435293588214,104.66,10.58,8.09,1.56,0.81,211.77,191.85,0,0,4.0,6,10,0
84.52,9.23,6.95,1.54,0.71,147.59,188.86,2.1149231664530954,82.47,9.75,8.45,1.66,0.85,123.98,163.09,0,0,0.0,10,25,2
46.05,3.59,1.37,1.62,0.14,315.71,238.64,2.2884492565927657,43.78,3.88,5.45,3.44,0.54,105.59,106.08,3,2,6.0,7,42,0
75.05,5.8,7.77,1.79,0.78,51.61,117.1,2.0582759776084414,73.56,7.22,8.75,1.58,0.88,106.54,111.71,0,0,21.0,6,43,18
99.91,12.68,2.29,3.76,0.24,306.49,299.06,7.157262046341465,105.41,17.26,6.16,3.96,0.61,224.66,221.27,6,10,12.0,15,23,0
54.86,4.65,6.2,2.8,0.63,211.42,193.24,5.276712992005533,58.37,8.59,6.87,1.66,0.68,201.25,189.11,0,0,20.0,10,25,2
74.5,6.05,6.1,1.11,0.62,137.03,184.27,1.641493222648205,73.23,7.09,7.62,0.59,0.76,146.44,168.86,0,0,2.0,10,34,0
34.24,41.56,7.04,0.5,0.71,341.11,20.01,9.585994992696381,29.77,33.08,3.04,3.85,0.3,9.57,339.55,2,0,0.0,10,25,8
49.26,46.16,6.39,2.72,0.64,20.06,14.17,4.055712021334849,52.68,43.98,6.72,2.56,0.66,350.14,351.66,0,0,7.0,2,33,5
71.86,22.75,7.96,0.47,0.8,350.69,29.38,3.3497462590470946,75.14,22.07,6.48,2.91,0.64,317.89,337.18,4,4,15.0,9,46,5
105.74,48.43,6.65,2.31,0.67,345.53,21.22,2.675556016980394,106.55,45.88,7.98,0.48,0.8,3.56,8.33,1,0,5.0,7,10,5
68.29,36.11,7.44,2.66,0.75,353.98,18.8,5.025385557347818,66.36,40.75,5.74,3.9,0.56,129.17,123.35,2,0,15.0,10,45,1
68.87,4.96,3.51,3.74,0.35,63.02,113.57,4.722393460947524,73.44,6.15,5.53,3.0,0.56,248.74,224.04,6,2,-2.0,9,38,9
61.93,48.13,3.32,1.47,0.32,314.3,10.45,0.586685605754903,62.44,47.84,4.7,3.65,0.46,314.61,302.59,0,0,5.0,10,46,4
81.25,6.97,5.81,2.18,0.58,179.17,166.76,4.426386788341026,83.52,10.77,6.93,0.14,0.69,210.58,185.9,1,0,2.0,10,31,8
35.35,38.93,0.15,4.62,0.02,176.81,129.92,4.202344583681825,33.81,35.02,5.65,3.65,0.58,30.8,352.39,7,9,7.0,7,32,2
47.68,44.35,1.94,2.15,0.19,158.53,24.27,2.640681730159847,50.32,44.29,5.19,0.59,0.52,274.14,288.05,1,5,1.0,15,37,1
35.44,38.9,5.03,2.74,0.49,70.79,29.45,4.43297868255646,38.81,36.02,2.19,2.35,0.22,298.81,2.07,2,10,-3.0,10,28,5
95.43,6.95,0.89,1.79,0.09,36.06,171.78,0.2332380757938145,95.31,6.75,2.21,3.27,0.23,50.96,148.6,1,0,5.0,10,10,0
88.22,12.39,6.81,4.82,0.69,172.76,196.02,0.5660388679233936,87.92,12.87,5.9,1.93,0.59,147.65,188.62,0,0,3.0,2,18,2
77.7,2.0,5.24,1.35,0.53,105.33,167.14,0.5522680508593606,77.29,2.37,6.42,2.57,0.64,172.52,132.18,0,0,9.0,10,23,0
63.75,1.13,6.99,1.83,0.7,187.0,200.61,0.5728001396647865,63.91,1.68,6.3,1.99,0.64,188.91,194.82,0,0,13.0,1,32,2
65.76,13.95,4.47,3.83,0.45,178.44,202.8,5.23115665986023,63.01,18.4,4.92,1.62,0.51,159.32,180.24,3,0,-3.0,10,47,38
37.26,18.23,1.73,4.05,0.17,10.03,71.84,1.0210778618695062,37.11,17.22,2.15,5.54,0.23,4.95,249.85,7,11,-3.0,5,30,4
74.7,26.47,2.78,2.43,0.27,168.17,349.4,1.1677756633874519,73.64,25.98,3.81,3.89,0.39,46.17,56.22,3,0,5.0,10,30,1
70.58,40.62,0.8,2.6,0.08,58.17,76.94,1.847647152461743,68.81,41.15,4.07,1.52,0.4,106.7,86.09,8,9,8.0,8,31,3
53.5,29.78,1.91,6.34,0.19,135.55,131.66,0.7731752712031114,52.73,29.85,4.8,1.97,0.49,44.0,66.63,6,7,9.0,15,48,0
109.74,53.45,4.64,3.0,0.46,288.46,299.13,0.49578221024962854,110.11,53.12,5.45,3.4,0.56,304.24,290.65,0,0,2.0,3,3,0
86.02,6.77,1.94,5.91,0.22,321.26,222.11,1.9580091930325507,84.45,7.94,5.99,3.24,0.61,124.49,165.85,2,0,-3.0,8,27,8
56.01,3.35,5.75,2.3,0.58,237.22,161.44,0.4455333881989058,55.7,3.67,7.51,2.5,0.77,181.54,185.24,0,0,4.0,10,41,2
83.15,49.31,5.1,2.3,0.52,118.78,17.63,2.1913466179497902,84.13,47.35,8.03,0.82,0.8,357.57,2.74,0,0,12.0,10,40,2
90.39,1.3,3.11,1.36,0.31,132.72,197.77,0.5758472019555246,89.85,1.1,3.18,4.82,0.34,92.54,226.94,1,0,7.0,11,27,0
95.21,12.67,5.95,4.12,0.59,116.4,137.79,4.12801405036369,99.22,11.69,3.36,3.73,0.35,273.8,174.0,3,1,-2.0,10,15,10
80.02,42.07,6.01,1.63,0.61,339.7,348.81,2.1324164696419032,81.98,41.23,7.0,3.6,0.71,331.02,348.5,1,0,12.0,10,42,2
43.3,5.56,4.49,0.58,0.46,41.4,149.99,4.151457575358328,47.45,5.67,5.14,2.78,0.52,255.32,224.43,1,0,1.0,10,32,4
48.28,21.92,2.14,4.23,0.22,344.11,122.94,1.5116216457830962,49.53,22.77,3.19,1.79,0.33,194.73,216.8,6,1,1.0,5,37,2
99.03,48.59,4.09,3.16,0.43,304.16,348.79,2.546566315649375,96.52,48.16,5.58,1.06,0.56,46.95,34.88,0,0,0.0,10,11,3
97.29,3.33,1.64,0.52,0.16,317.51,300.62,0.3342154993413643,97.5,3.07,2.47,4.07,0.26,318.71,268.84,6,11,3.0,2,15,0
38.09,4.53,2.8,0.56,0.28,121.6,189.2,0.8909545442950516,37.46,5.16,4.25,3.16,0.42,161.65,144.61,0,0,9.0,10,37,1
26.03,51.78,3.47,5.61,0.37,95.04,19.03,3.441453181433683,23.73,49.22,5.78,0.22,0.58,26.14,13.22,0,0,10.0,10,27,6
19.47,47.97,5.23,3.45,0.54,17.54,5.85,2.5039169315294787,16.97,48.11,7.17,2.2,0.72,70.76,48.98,0,0,-1.0,7,8,1
34.54,34.6,5.53,2.47,0.55,190.68,199.32,0.4753945729601887,35.0,34.72,5.91,2.19,0.6,212.49,207.94,10,11,5.0,15,20,0
48.97,39.03,5.44,1.67,0.55,68.61,13.45,2.5717114923723448,49.53,36.52,6.82,2.41,0.68,11.13,12.15,1,0,4.0,10,35,5
88.61,3.4,3.67,3.04,0.38,198.7,204.19,2.3906902768865694,90.88,4.15,5.45,2.56,0.55,230.6,214.3,0,0,15.0,4,37,2
96.44,1.26,3.64,2.57,0.37,209.8,190.77,1.4450605523645041,97.75,1.87,5.96,1.09,0.59,245.3,228.39,0,0,5.0,10,20,1
43.25,36.23,4.52,0.82,0.46,357.09,356.41,1.4115594213493063,44.47,35.52,6.01,1.3,0.59,320.43,332.31,2,0,3.0,10,30,1
55.93,49.96,5.3,1.6,0.52,225.01,35.67,0.2435159132377216,55.85,49.73,5.72,2.1,0.57,356.42,23.52,0,0,11.0,6,34,2
27.32,41.56,4.93,1.6,0.49,143.32,44.69,9.744957670508379,33.53,34.05,6.3,2.02,0.63,347.52,354.39,2,0,0.0,7,17,27
57.96,31.35,2.67,3.07,0.27,83.46,83.95,3.250984466280945,61.21,31.43,2.71,0.7,0.27,245.17,281.58,7,4,3.0,10,44,5
72.86,48.74,6.0,2.14,0.61,301.9,4.33,0.6888396039717806,72.75,48.06,7.0,2.17,0.71,20.72,355.12,0,0,6.0,10,43,2
89.35,39.39,6.0,3.1,0.6,298.26,338.23,1.0124228365658345,90.36,39.32,6.84,0.75,0.68,311.27,318.18,1,0,-4.0,10,17,0
47.9,37.37,2.57,4.45,0.24,210.33,293.23,3.6639459603001754,47.73,33.71,4.96,2.91,0.51,350.34,347.78,4,1,-4.0,8,35,9
48.98,23.32,1.83,2.92,0.17,3.27,44.4,5.438906140024852,53.49,20.28,3.84,1.39,0.38,309.65,296.63,7,0,1.0,10,38,8
82.19,22.59,3.37,2.76,0.34,174.15,47.56,1.78921770614981,81.17,24.06,5.71,3.31,0.57,129.21,137.44,5,0,12.0,3,41,4
91.15,38.36,8.55,1.72,0.86,302.72,1.76,2.075114454674719,92.85,37.17,7.48,2.09,0.75,346.87,357.95,0,0,3.0,7,22,17
61.16,31.15,6.01,3.79,0.6,223.29,235.48,1.7094151046483734,62.46,32.26,5.72,4.5,0.57,212.19,216.61,5,5,5.0,6,42,6
49.4,11.82,7.0,0.85,0.69,271.3,218.3,5.082214084432096,44.6,13.49,6.87,1.79,0.69,132.06,151.9,3,4,-5.0,10,36,25
51.39,40.44,4.11,3.01,0.4,81.55,60.83,0.8796590248499748,51.52,41.31,1.95,5.08,0.22,268.23,310.7,2,0,-1.0,10,41,10
80.9,37.2,4.0,2.64,0.4,39.41,16.39,3.8722086720630147,80.06,33.42,3.93,2.76,0.41,350.91,23.66,3,0,-4.0,3,26,6
101.83,10.21,6.97,1.42,0.71,136.63,149.16,2.258074400900018,99.73,9.38,7.84,1.82,0.79,87.33,116.97,3,1,14.0,1,24,5
