receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenderx,defendery,defenders,defendera,defenderdis,defendero,defenderdir,defenders_in_path,friends_in_path,pass_length,yards_to_go,yardline_num,yards_gained
53.01,21.68,6.61,0.9,0.66,267.87,179.53,6.669670156761878,51.92,28.26,6.43,1.03,0.64,78.02,65.79,1,0,-4.0,5,37,13
32.22,47.48,8.02,2.25,0.8,272.05,281.08,1.5028306624500292,32.74,46.07,6.81,1.7,0.67,284.51,285.38,1,0,32.0,14,32,0
49.25,42.0,6.56,5.49,0.66,297.06,44.0,4.638103060519465,47.37,37.76,3.03,2.04,0.31,248.25,91.29,2,0,13.0,10,30,0
78.43,26.98,2.73,2.09,0.28,265.71,168.0,3.2512151574449843,77.45,23.88,3.25,3.57,0.34,52.66,104.83,4,6,11.0,10,42,0
76.64,31.56,1.11,1.16,0.1,283.45,89.95,1.6387800340497196,75.14,32.22,2.11,1.55,0.22,195.4,251.34,0,0,0.0,10,31,24
72.41,27.06,4.02,1.89,0.4,79.14,351.84,4.46125542868821,75.39,23.74,3.28,1.5,0.33,74.95,127.67,5,0,0.0,20,39,6
53.86,37.53,5.83,3.21,0.57,168.65,104.52,2.409502023240488,52.9,39.74,2.66,5.67,0.25,166.97,74.6,2,3,16.0,10,36,12
87.68,14.52,5.25,5.31,0.51,187.12,142.39,1.9227584351654738,89.25,15.63,3.72,3.9,0.35,200.18,175.48,2,0,5.0,10,25,0
28.64,30.82,3.13,2.84,0.32,230.75,25.87,2.774166541503954,28.36,28.06,2.97,2.82,0.31,96.25,128.73,2,0,-5.0,10,14,10
35.54,23.05,5.83,2.41,0.57,0.79,349.91,3.9110356684643044,39.45,22.96,1.77,0.51,0.17,284.01,218.72,6,11,-4.0,5,30,21
56.54,45.05,6.08,3.33,0.61,174.18,39.54,6.62782769842427,53.54,39.14,2.6,2.88,0.25,202.1,272.12,2,0,2.0,8,49,12
69.92,49.77,3.01,1.53,0.31,180.14,51.74,8.492537901004617,77.88,46.81,3.06,5.93,0.29,244.57,343.37,4,2,-1.0,10,37,3
85.46,23.72,7.15,0.73,0.72,335.11,6.12,6.350952684440337,79.11,23.83,4.22,4.21,0.42,306.53,240.81,4,11,3.0,13,26,8
80.31,15.51,3.33,5.76,0.32,84.48,134.15,1.31552270980018,79.36,16.42,2.88,3.99,0.29,68.6,92.16,7,4,12.0,10,19,1
87.24,18.85,2.24,4.88,0.2,92.99,178.28,2.3495531490051444,87.72,21.15,3.58,1.13,0.36,103.97,66.08,2,0,-3.0,15,27,17
69.55,35.44,8.36,1.16,0.83,48.68,340.36,3.289270435826159,66.52,36.72,4.23,3.36,0.41,55.02,337.82,1,0,2.0,1,41,6
70.23,12.68,8.35,2.4,0.84,284.52,225.38,2.4052026941611366,71.08,14.93,6.3,3.64,0.62,210.43,214.76,2,0,21.0,25,34,13
56.49,32.01,6.52,5.23,0.65,207.51,154.17,1.7917589123540052,55.51,33.51,5.62,3.06,0.55,186.23,157.97,4,11,14.0,8,34,5
73.7,22.91,0.37,4.74,0.06,288.64,354.65,2.5860007733950914,73.27,25.46,2.89,2.88,0.3,273.22,41.04,8,11,10.0,8,45,3
79.04,34.84,6.06,1.75,0.61,288.02,12.28,7.383366440858797,85.83,31.94,3.77,5.07,0.36,275.33,14.02,2,0,2.0,10,32,9
71.02,34.9,7.74,5.34,0.78,332.43,314.53,2.5597265478953,69.21,33.09,6.46,4.65,0.64,343.35,317.94,2,0,18.0,10,25,0
67.24,10.87,1.19,2.56,0.12,311.05,291.63,9.311337175722937,66.61,20.16,4.33,2.68,0.43,76.01,89.69,11,9,0.0,10,43,7
29.21,33.05,3.49,2.58,0.34,121.74,198.8,3.2745228660065897,26.85,35.32,3.26,3.89,0.32,145.95,150.07,8,8,6.0,10,24,0
36.96,33.85,6.99,4.69,0.7,292.85,14.1,5.766671483620342,42.52,32.32,4.86,4.05,0.49,319.96,23.48,2,0,2.0,10,25,4
48.36,38.3,6.49,4.52,0.65,173.57,129.76,2.771082820848199,50.78,39.65,5.11,4.54,0.5,206.19,149.6,5,1,11.0,4,31,3
62.11,23.03,5.55,1.09,0.55,347.43,25.1,1.0568348972285138,62.71,22.16,4.64,3.96,0.44,357.73,22.47,3,1,10.0,10,45,0
84.89,11.63,8.24,2.47,0.82,225.23,164.4,2.231815404552986,86.62,13.04,7.25,2.44,0.71,172.99,167.97,0,0,2.0,10,26,2
84.68,26.93,7.78,0.93,0.77,126.58,194.5,6.360699647051403,90.96,27.94,3.29,0.14,0.34,146.79,162.21,4,0,5.0,7,23,9
75.83,8.27,4.81,4.27,0.49,13.25,254.12,5.744049094497716,70.13,8.98,4.8,1.22,0.47,353.22,261.72,2,0,9.0,20,27,3
61.57,20.02,6.79,4.73,0.68,205.14,120.68,6.054064750231863,56.71,16.41,5.2,4.43,0.51,225.08,180.38,1,0,18.0,8,39,2
74.88,12.75,6.62,4.26,0.66,226.44,154.62,2.2983907413666667,76.03,14.74,5.22,3.37,0.52,166.23,131.16,0,0,9.0,10,41,3
41.55,8.35,4.38,5.92,0.45,232.94,143.14,4.664386347634597,45.97,9.84,2.06,5.7,0.21,316.54,165.73,1,0,10.0,15,20,0
43.04,15.14,7.09,4.04,0.71,211.34,143.18,1.4029255147726127,43.23,16.53,6.11,2.33,0.61,168.87,134.31,2,0,10.0,10,25,0
86.67,37.19,7.28,3.95,0.73,354.08,328.77,3.2347179166041746,83.82,38.72,4.96,2.48,0.49,114.4,345.2,1,0,6.0,10,17,0
77.87,20.06,0.9,0.26,0.08,80.79,315.55,3.4351273629954404,74.92,18.3,0.78,4.93,0.1,49.35,162.55,8,8,-3.0,6,36,0
46.73,11.05,5.91,5.38,0.59,206.2,152.89,4.700319138101159,51.36,10.24,4.69,3.91,0.45,250.16,193.86,1,0,4.0,10,33,0
48.45,43.32,6.25,1.99,0.64,271.53,23.33,4.998129650179156,51.42,39.3,5.52,0.41,0.56,280.07,20.12,1,1,3.0,6,37,0
50.08,15.68,6.44,3.25,0.65,174.94,228.43,1.8164801127455272,49.22,17.28,6.47,2.62,0.66,190.99,245.47,1,0,19.0,10,45,8
21.18,19.87,4.3,3.82,0.44,62.69,349.44,4.935433111693439,16.26,20.26,5.26,3.61,0.52,57.27,45.12,7,11,13.0,7,25,0
42.61,25.87,6.47,2.24,0.65,254.32,176.94,6.791244363148771,35.88,24.96,2.58,2.55,0.26,15.97,70.32,4,11,3.0,5,30,1
52.26,38.93,6.09,0.53,0.61,333.59,25.14,6.849999999999997,48.15,33.45,5.35,2.71,0.54,200.71,235.96,2,0,-1.0,10,45,1
54.0,36.59,4.72,3.27,0.46,148.51,133.09,9.003849176879857,49.83,28.61,0.34,1.67,0.04,310.74,91.39,10,11,3.0,10,45,3
92.82,36.19,2.75,2.39,0.29,116.38,338.75,2.0309603639657823,93.9,37.91,1.59,1.67,0.16,201.97,73.32,4,0,-2.0,10,20,11
37.9,32.23,6.77,1.55,0.68,286.66,6.3,5.223427993186081,32.71,31.64,1.27,1.83,0.13,189.58,317.71,2,0,-1.0,10,30,6
69.47,12.87,5.73,2.57,0.58,53.97,205.7,8.63444844793227,74.58,19.83,4.05,2.3,0.41,21.9,60.37,2,0,1.0,10,41,6
51.78,36.28,3.07,3.46,0.32,131.21,234.65,3.2060099812695517,50.89,39.36,3.31,3.32,0.31,151.16,162.41,6,11,5.0,10,46,1
47.21,26.82,4.97,1.4,0.49,178.37,224.18,4.140929847268605,43.78,29.14,4.12,3.45,0.42,88.61,136.88,4,10,5.0,4,40,9
81.73,34.77,1.76,4.26,0.17,132.17,212.86,3.485426803133297,78.34,35.58,1.97,5.97,0.18,93.41,136.51,7,0,8.0,10,20,0
74.97,19.69,1.08,4.43,0.12,38.37,322.44,5.330140711088216,71.47,23.71,3.7,4.29,0.37,136.13,166.94,8,0,3.0,10,32,7
66.26,27.91,5.44,3.4,0.54,150.79,199.94,1.8208239892971563,65.49,29.56,2.96,4.01,0.28,139.01,190.29,3,11,4.0,11,41,10
50.37,14.85,1.4,4.28,0.16,34.61,257.45,4.827556317641458,45.99,12.82,3.2,3.63,0.32,83.82,105.97,3,0,5.0,10,45,1
76.11,24.3,4.3,0.9,0.44,266.19,175.21,4.757856660304095,73.07,27.96,3.45,2.67,0.35,335.64,323.44,3,11,-4.0,6,30,8
74.32,41.25,5.72,6.46,0.58,192.57,226.25,2.0181427105138035,72.32,41.52,5.02,5.58,0.51,171.27,223.1,6,3,20.0,10,16,0
71.05,20.65,4.22,4.03,0.41,23.96,340.95,6.899869563984528,64.24,21.76,2.46,5.32,0.24,41.4,293.39,9,0,3.0,10,36,6
57.37,15.49,4.61,4.72,0.49,2.94,274.99,5.937086827729572,51.44,15.78,2.62,2.25,0.26,66.21,266.83,0,1,9.0,1,45,0
98.36,40.9,6.21,4.52,0.63,237.54,351.91,6.40028124382046,98.42,34.5,1.25,2.04,0.13,189.04,99.66,2,0,-2.0,10,17,13
77.84,39.8,6.21,2.55,0.62,237.11,343.4,4.530353187114663,75.79,35.76,3.66,1.53,0.4,150.45,19.78,2,0,-3.0,10,38,3
69.99,14.67,5.61,0.62,0.56,81.0,209.7,5.589203878907983,73.25,19.21,4.56,1.6,0.46,14.67,72.53,2,0,-1.0,9,43,5
53.96,35.69,5.28,7.62,0.52,307.22,323.45,1.9926364445126428,53.55,33.74,5.24,2.87,0.52,277.14,291.74,1,1,10.0,5,47,1
50.95,14.51,4.4,2.06,0.45,279.31,206.66,9.304987909718099,41.77,12.99,2.17,1.0,0.22,103.52,127.89,3,0,-4.0,3,35,5
33.42,37.12,6.87,2.23,0.69,36.22,334.68,1.4644111444536296,32.93,35.74,6.5,2.58,0.64,20.89,339.2,1,0,13.0,2,34,1
34.17,17.26,6.6,1.57,0.66,307.97,190.06,4.203260639075333,33.12,21.33,3.96,1.95,0.4,97.63,120.91,3,11,-3.0,9,19,10
28.02,35.74,7.68,2.16,0.77,254.26,347.62,5.936227758433803,24.5,30.96,3.75,5.02,0.36,39.16,20.1,0,0,-2.0,2,12,8
4.8,14.57,7.44,3.28,0.74,142.95,202.67,3.0813308812913935,5.69,17.52,5.97,2.05,0.59,157.49,196.57,2,5,4.0,4,4,0
35.38,9.31,5.92,1.97,0.61,281.17,176.07,10.09690051451434,41.63,17.24,2.97,2.86,0.29,245.05,177.71,0,0,1.0,10,25,13
59.28,23.11,2.57,4.93,0.25,312.86,125.03,3.6345563690772527,61.84,25.69,2.3,4.67,0.22,222.6,155.93,5,0,5.0,4,45,2
72.13,21.53,8.4,0.48,0.84,173.45,123.87,1.4301048912579828,71.07,20.57,6.28,2.0,0.62,116.31,117.35,2,0,23.0,10,48,0
33.76,15.29,1.37,3.16,0.13,55.78,0.6,1.9952944644838746,32.0,14.35,1.73,4.09,0.14,47.17,54.82,9,11,3.0,12,27,0
39.18,44.72,2.05,4.89,0.23,196.43,86.55,6.297277189389078,44.92,42.13,1.32,4.5,0.11,271.6,312.55,0,0,5.0,10,25,0
59.85,36.42,4.67,5.71,0.46,314.46,27.8,2.5040167731067666,60.84,34.12,4.04,4.64,0.39,281.32,17.24,2,9,5.0,10,45,0
67.21,42.32,5.58,5.72,0.55,160.75,134.28,2.224634801489898,69.24,43.23,2.85,3.34,0.28,218.69,168.93,6,11,10.0,5,50,2
63.54,35.95,3.51,2.08,0.34,123.37,22.01,5.152057841290217,61.2,31.36,3.93,1.53,0.4,205.99,204.33,2,0,-3.0,14,42,12
52.66,27.8,5.27,3.06,0.53,29.16,269.52,8.130744123387482,57.45,21.23,0.68,5.85,0.09,91.92,315.23,0,1,19.0,6,44,0
32.84,41.75,6.26,1.89,0.63,267.48,22.12,9.56323167135462,30.49,32.48,2.45,0.51,0.26,235.75,305.8,1,0,-1.0,10,25,8
45.26,39.83,4.96,3.75,0.5,335.75,22.96,3.0227967182726694,48.28,39.7,4.54,3.2,0.44,293.57,351.27,2,0,4.0,3,32,0
45.0,28.93,4.03,1.19,0.41,327.04,76.73,3.538276416562167,41.87,30.58,1.49,2.52,0.15,241.61,217.68,7,4,3.0,10,36,4
56.35,13.09,5.43,2.76,0.55,17.15,44.18,2.0240800379431607,57.55,11.46,5.38,2.88,0.53,3.66,49.01,8,11,7.0,3,43,2
41.1,43.6,2.01,2.91,0.19,160.18,183.2,6.721703653092719,47.67,42.18,2.86,2.89,0.27,285.64,277.9,11,11,-3.0,2,33,6
75.48,13.35,2.82,2.84,0.29,284.29,218.27,8.714516624575339,80.36,6.13,0.41,1.39,0.05,339.37,18.86,1,9,6.0,10,42,0
79.91,35.02,5.75,4.37,0.58,150.77,121.5,3.149492022533162,83.03,35.45,3.73,4.05,0.37,217.14,148.36,5,9,10.0,4,36,1
95.94,37.03,4.43,5.31,0.42,348.51,32.4,5.112386918064792,101.0,36.3,2.26,3.89,0.21,291.3,5.74,2,0,2.0,10,15,10
103.4,28.69,2.82,3.05,0.3,309.37,85.64,1.5908802594790084,101.9,29.22,4.24,1.53,0.44,245.67,252.92,0,0,-2.0,4,4,6
24.41,18.64,7.45,0.99,0.75,93.76,175.09,6.811240709298123,27.5,24.71,5.27,1.26,0.56,328.26,288.71,2,11,-6.0,13,22,13
57.81,34.6,3.34,5.71,0.36,189.77,94.44,2.7644891028904435,59.99,32.9,5.37,1.83,0.54,10.34,89.22,2,1,9.0,6,40,5
23.05,34.44,3.42,0.3,0.34,196.3,30.39,6.269322132415909,20.67,28.64,2.11,1.69,0.21,158.9,184.46,3,0,-4.0,8,19,11
59.52,29.57,5.31,2.22,0.53,269.92,353.79,5.822379238764856,54.53,26.57,4.61,0.64,0.46,150.43,242.4,3,0,-4.0,7,47,10
70.47,22.28,7.89,0.57,0.79,214.75,173.61,2.5881653733871026,72.28,24.13,5.75,2.11,0.57,216.1,173.05,3,0,2.0,1,41,4
109.51,18.03,6.96,2.39,0.69,33.32,71.03,2.985180061570825,112.23,16.8,4.41,1.7,0.43,157.82,126.76,6,3,9.0,8,9,0
66.8,12.05,2.15,4.54,0.2,355.89,349.94,3.3209938271547594,70.11,12.32,4.85,3.7,0.46,260.15,278.69,10,11,-2.0,10,43,3
79.84,9.82,6.79,2.43,0.68,301.67,199.85,7.614315464964662,72.31,10.95,4.8,2.23,0.48,101.81,159.45,2,0,-5.0,10,37,0
71.28,19.67,4.12,3.07,0.4,292.47,168.76,6.218432278315812,70.36,25.82,2.04,3.13,0.2,77.63,48.39,2,11,-2.0,10,41,3
77.33,37.23,4.98,4.58,0.49,66.09,333.77,6.140399009836414,73.24,32.65,3.11,4.01,0.31,61.58,342.79,2,0,1.0,19,32,7
44.68,41.31,3.12,4.06,0.29,168.31,225.16,3.7667094392851754,47.84,39.26,0.63,2.3,0.07,318.31,284.48,8,11,-4.0,6,35,0
39.12,19.31,4.45,5.01,0.43,245.92,187.42,4.498999888864196,43.59,18.8,3.34,6.29,0.3,251.39,223.13,0,0,1.0,10,26,3
63.87,25.55,5.6,2.32,0.55,222.9,147.62,7.0303484977631046,57.7,28.92,2.68,1.26,0.27,27.19,303.14,5,4,2.0,7,46,7
85.0,3.85,9.08,0.81,0.92,67.82,94.02,0.9932270636667122,85.08,4.84,8.32,1.28,0.83,122.17,101.39,0,0,37.0,10,37,0
73.41,37.18,4.81,4.95,0.47,32.45,337.26,2.3136551169091724,71.92,35.41,4.07,4.0,0.39,13.44,356.33,2,0,5.0,2,33,1
73.17,39.4,6.82,0.75,0.68,45.3,333.94,4.504087032906894,69.55,36.72,6.03,3.09,0.6,17.85,0.15,2,0,-1.0,10,39,5
41.09,25.26,4.2,1.14,0.42,268.38,169.74,6.420848853539543,35.72,21.74,2.15,5.24,0.24,284.38,190.25,5,0,9.0,2,23,8
59.7,23.73,2.23,7.15,0.23,198.59,128.93,0.8130190649671125,59.63,24.54,1.34,6.27,0.15,171.58,125.22,2,0,11.0,11,39,1
83.13,13.9,7.6,1.64,0.78,217.41,158.82,4.272107208392604,86.78,16.12,6.97,2.09,0.69,174.76,176.57,0,0,3.0,10,28,5
97.96,25.3,8.04,1.9,0.81,323.34,8.83,2.6702996086581705,96.39,23.14,4.65,2.27,0.45,211.99,176.71,4,0,4.0,10,16,0
77.24,35.59,5.45,3.99,0.54,177.78,216.04,1.6992351220475546,76.59,37.16,4.94,2.13,0.49,170.29,243.97,8,3,10.0,10,25,7
68.48,17.97,6.06,2.28,0.6,354.47,58.59,6.227623944972913,70.56,12.1,4.21,2.6,0.43,256.23,154.81,5,0,9.0,10,46,0
67.45,29.2,7.35,1.37,0.74,66.95,354.35,5.3780293788710365,67.01,23.84,3.07,2.44,0.3,51.29,304.4,2,0,4.0,8,39,22
33.85,11.01,6.48,2.39,0.66,330.51,184.97,9.788345110385107,35.71,20.62,3.21,1.8,0.33,13.22,65.19,0,0,-3.0,9,19,15
12.95,45.95,6.83,2.12,0.68,60.02,339.71,2.84344861040252,11.49,43.51,6.64,1.64,0.66,341.52,323.17,0,0,5.0,7,7,0
38.82,11.88,5.54,4.46,0.54,349.81,27.74,1.7395401691251609,37.6,13.12,7.07,1.38,0.7,211.64,188.0,10,11,7.0,10,25,1
46.69,40.36,5.7,1.61,0.57,285.99,1.97,6.456167593859378,51.55,36.11,4.35,0.94,0.43,308.25,23.6,1,0,1.0,10,36,10
61.29,17.3,2.74,2.19,0.26,311.89,209.22,5.516230597065354,64.77,13.02,1.04,5.03,0.11,342.76,128.65,1,9,4.0,10,47,0
65.41,30.81,3.46,1.46,0.35,190.93,72.63,7.325039249041607,71.02,35.52,2.17,2.81,0.21,220.97,191.08,6,5,1.0,10,44,4
97.89,52.65,8.02,3.48,0.8,146.85,80.06,1.3952060779684168,96.74,51.86,7.75,4.89,0.76,116.03,72.23,3,0,21.0,10,21,0
80.57,15.01,3.47,4.93,0.32,88.15,182.13,2.354102801493591,79.14,16.88,0.65,5.04,0.06,66.06,233.85,0,0,1.0,6,29,13
67.31,16.34,6.16,0.98,0.61,116.53,204.35,3.003764305001314,65.66,18.85,5.93,3.33,0.58,174.01,194.8,1,0,1.0,10,43,1
52.74,46.09,6.47,3.88,0.66,48.05,274.61,0.859069263796582,53.1,45.31,6.27,2.48,0.64,321.23,271.72,0,0,12.0,9,44,0
49.83,40.48,7.44,3.97,0.75,190.7,156.56,4.3557433349544405,46.58,43.38,6.85,2.77,0.68,162.49,149.9,10,11,22.0,10,18,6
60.44,30.64,4.98,2.15,0.5,152.14,109.54,7.856112270073534,52.67,29.48,3.7,3.43,0.37,209.01,269.37,5,0,9.0,10,46,12
29.53,10.69,7.55,1.69,0.77,249.04,172.61,2.5000799987200386,31.83,11.67,7.36,1.59,0.73,228.92,186.53,0,0,0.0,7,20,0
34.29,35.5,5.34,4.8,0.53,170.5,131.82,1.6807438829280332,34.89,37.07,4.05,5.35,0.39,189.94,127.38,8,11,8.0,7,20,8
87.47,12.37,6.38,5.33,0.64,122.97,193.69,3.2109967299889854,84.26,12.45,4.57,4.31,0.44,131.8,185.33,1,0,4.0,6,17,1
103.01,12.64,4.52,2.71,0.45,314.89,218.25,7.845871525840836,106.37,19.73,2.96,4.3,0.29,27.7,321.7,4,4,-2.0,11,12,7
81.74,38.01,5.01,2.7,0.49,249.26,350.79,7.654345171208299,74.43,35.74,3.96,2.64,0.39,65.69,10.65,1,0,0.0,6,31,7
36.08,11.62,5.59,1.17,0.56,265.95,166.99,7.775821500008859,40.11,18.27,3.55,2.55,0.35,235.37,163.69,1,0,1.0,9,26,7
103.62,45.14,7.13,3.16,0.72,300.41,10.44,5.220440594432619,107.01,41.17,7.73,2.22,0.77,311.58,0.69,0,0,17.0,10,23,0
58.23,45.01,3.34,0.8,0.33,205.16,303.47,7.331302749170843,57.21,37.75,3.69,2.32,0.39,323.21,345.51,0,1,-3.0,6,50,3
109.09,15.11,7.27,0.33,0.73,103.24,198.41,5.600303563200839,105.14,19.08,5.67,1.84,0.56,151.13,186.25,1,0,1.0,10,1,8
84.32,29.53,9.3,1.83,0.93,349.77,326.45,2.960270257932543,84.36,26.57,6.75,1.36,0.67,329.11,318.31,2,0,19.0,10,13,26
40.42,21.84,7.54,0.75,0.76,119.27,187.77,6.3232981900271,41.38,28.09,6.08,2.4,0.6,179.0,187.18,2,0,3.0,9,34,10
37.79,36.13,0.99,1.66,0.1,350.33,345.39,3.076312727926081,40.0,33.99,3.3,2.59,0.33,127.1,99.34,3,11,-3.0,13,24,1
41.0,31.11,5.88,2.34,0.57,297.94,14.62,5.747660393586248,36.16,28.01,1.54,1.38,0.15,296.39,77.71,3,11,2.0,25,30,35
75.31,14.51,1.18,0.32,0.11,341.29,260.98,9.698190552881504,84.76,16.69,2.22,2.21,0.22,272.51,175.78,0,0,-1.0,10,33,5
86.58,37.77,5.82,5.97,0.57,290.01,23.29,3.7500133333096297,90.33,37.78,4.48,4.42,0.45,268.67,13.25,2,0,6.0,6,29,0
79.71,35.83,4.16,4.56,0.4,197.42,148.05,3.740120318920244,83.45,35.8,1.44,6.25,0.15,272.37,309.12,9,11,3.0,20,33,2
79.43,5.3,4.5,4.06,0.47,278.73,243.63,1.1080162453682714,78.54,5.96,5.49,1.85,0.56,151.76,243.96,2,0,7.0,10,25,0
74.51,20.52,4.65,1.22,0.47,35.88,344.02,2.4821160327430296,72.51,19.05,4.43,4.36,0.44,62.62,337.62,7,11,4.0,3,32,3
71.73,14.79,6.63,0.92,0.66,101.8,191.07,6.801529239810713,65.05,16.07,6.91,1.86,0.69,130.04,153.1,0,0,0.0,10,39,4
61.97,26.49,7.54,2.02,0.76,13.15,358.29,1.9581879378650024,60.9,24.85,7.92,1.1,0.79,15.62,8.06,3,11,4.0,6,43,1
43.03,42.86,0.24,3.27,0.02,136.25,250.77,4.511363430272493,47.53,43.18,2.01,2.41,0.18,273.22,294.42,5,11,-2.0,8,34,3
74.24,10.44,3.74,6.03,0.37,124.08,192.83,2.069396047159646,72.34,9.62,2.59,6.7,0.26,156.18,211.52,1,0,11.0,10,20,0
20.68,10.53,5.69,2.27,0.58,50.8,154.82,8.645258816252989,17.74,18.66,4.39,3.09,0.45,350.05,293.38,0,1,0.0,10,14,8
27.63,32.28,5.87,1.47,0.58,225.75,154.71,4.552669546540798,31.71,34.3,6.14,2.71,0.6,239.91,197.71,6,3,3.0,8,16,3
28.73,13.24,2.78,3.42,0.29,32.3,286.32,3.472247111021909,31.15,10.75,4.16,0.74,0.41,80.97,186.48,6,3,7.0,10,25,1
39.42,41.91,6.15,2.59,0.62,305.51,25.47,3.898025141016923,41.77,38.8,4.04,0.64,0.4,279.35,11.82,1,0,4.0,8,27,2
41.01,33.44,3.58,1.47,0.35,26.43,71.31,4.35744191011194,39.48,29.36,1.9,0.24,0.2,264.41,8.32,6,1,0.0,2,33,1
84.49,40.06,1.07,0.28,0.11,189.15,45.62,11.118151824831312,74.31,35.59,2.35,2.78,0.22,88.88,41.02,0,0,-3.0,10,28,15
64.69,35.63,6.03,0.89,0.61,154.23,203.02,4.9742537128699,59.83,36.69,2.88,4.37,0.27,146.43,193.9,10,11,5.0,7,43,1
53.0,32.73,4.65,2.9,0.47,81.29,352.39,6.653066961935672,46.63,30.81,6.64,4.11,0.65,50.07,21.23,2,3,7.0,1,49,1
38.17,9.68,6.6,2.76,0.67,243.25,156.38,5.16015503643059,40.93,14.04,5.22,1.04,0.52,206.79,157.68,1,3,4.0,10,25,5
49.98,9.83,3.73,4.42,0.36,190.03,21.5,1.8320753259623364,51.8,9.62,3.15,5.24,0.3,283.4,37.1,11,3,4.0,10,37,0
61.67,12.64,7.34,1.94,0.74,157.71,119.41,1.5394154734833605,61.84,14.17,7.3,1.62,0.72,146.99,115.0,0,1,16.0,6,41,0
71.72,37.96,2.29,3.65,0.21,212.13,173.68,3.5634954749515217,70.79,41.4,1.31,6.6,0.11,177.05,122.83,9,11,4.0,10,43,7
80.14,23.96,7.5,0.42,0.75,221.95,174.17,4.66691546955802,84.38,25.91,2.37,1.11,0.23,249.27,116.92,3,11,3.0,10,32,1
84.72,23.17,7.14,1.46,0.72,212.56,176.21,1.0381714694596427,84.85,24.2,7.83,1.0,0.78,197.66,182.76,5,11,3.0,6,28,0
32.53,28.24,3.9,4.1,0.39,242.1,27.59,3.9138855374167476,35.82,26.12,5.15,2.58,0.5,296.01,321.08,3,0,3.0,10,20,1
32.25,45.94,5.94,2.16,0.6,125.53,42.03,14.967862238810188,27.37,31.79,0.99,3.05,0.09,179.49,153.59,2,0,3.0,6,24,10
64.15,39.24,2.66,6.03,0.25,242.62,206.4,3.6064664146502143,67.0,41.45,3.38,6.07,0.32,202.71,187.23,9,11,14.0,10,37,0
71.3,46.99,2.8,7.37,0.32,174.79,303.7,2.6224034777280196,68.77,46.3,4.34,1.89,0.45,210.96,289.98,1,0,11.0,7,27,3
71.47,7.53,3.83,0.83,0.38,338.72,211.87,11.497564959590353,60.09,9.17,5.51,2.17,0.56,10.66,253.16,3,0,2.0,12,39,10
46.59,16.26,5.65,3.04,0.56,22.33,328.74,5.246379704138848,43.57,11.97,5.05,1.74,0.5,38.83,304.54,5,3,14.0,10,49,1
49.19,39.35,5.64,2.64,0.57,207.56,349.2,12.855232397743727,36.9,43.12,2.41,5.71,0.24,153.64,331.79,1,0,-4.0,10,34,6
39.43,10.58,6.12,3.71,0.61,12.91,58.22,3.0500655730655994,42.41,9.93,3.85,3.62,0.38,335.19,51.59,9,11,10.0,10,25,5
57.17,14.29,6.37,1.24,0.63,147.45,152.87,0.7802563681252476,57.95,14.31,0.4,4.26,0.03,244.9,261.73,1,0,12.0,4,46,7
82.71,17.84,1.77,0.32,0.17,16.9,214.89,4.292423557851671,85.71,20.91,3.92,2.5,0.38,253.9,192.86,1,0,-2.0,9,24,5
95.6,19.56,5.73,0.75,0.57,80.3,181.4,1.450861812854691,94.77,20.75,3.32,2.69,0.33,122.34,128.97,2,0,-3.0,21,18,8
44.2,18.75,3.78,0.22,0.38,260.14,158.96,4.267095030579937,45.15,22.91,0.65,3.39,0.07,21.44,307.0,4,0,-3.0,10,38,14
63.69,9.88,4.85,4.22,0.5,32.06,67.2,3.4904584226144317,67.17,9.61,3.21,3.24,0.35,5.73,73.85,7,4,6.0,10,49,3
69.37,16.25,2.38,1.84,0.25,13.97,186.35,2.50185930859431,69.04,18.73,3.78,2.19,0.39,308.24,296.9,2,8,-6.0,6,34,3
42.35,12.15,6.46,3.77,0.64,14.38,301.9,4.755722868292476,39.6,8.27,2.59,1.31,0.26,43.21,216.82,8,4,10.0,9,37,1
34.39,22.55,3.45,3.49,0.35,71.23,325.23,6.003540621999656,30.18,18.27,2.62,4.99,0.24,20.35,355.93,4,4,1.0,10,26,6
32.77,37.35,3.62,2.14,0.37,134.34,357.87,5.785646031343433,31.48,31.71,1.63,0.37,0.17,125.99,51.55,2,0,-4.0,3,19,6
19.42,35.28,4.02,4.86,0.4,277.62,285.5,2.9477109763340095,16.51,35.75,5.88,1.45,0.58,147.64,268.05,3,0,6.0,9,13,7
44.53,19.03,9.17,0.5,0.92,186.63,166.56,1.400357097314827,43.26,19.62,8.42,1.98,0.83,175.47,162.89,3,0,15.0,10,23,5
55.72,16.68,3.04,4.87,0.28,282.29,176.49,1.5532224567009052,56.73,17.86,1.99,4.07,0.18,182.53,156.94,2,0,3.0,10,43,2
50.59,10.7,5.88,4.64,0.59,164.31,215.59,5.626659755130041,45.22,12.38,2.98,3.05,0.29,78.06,221.51,1,0,5.0,10,45,3
44.34,39.85,4.71,2.34,0.48,130.48,5.84,7.569550845327616,45.68,32.4,1.76,3.46,0.19,229.23,232.23,1,0,-5.0,6,40,10
75.09,18.46,7.75,1.28,0.77,236.67,164.4,4.776107201476955,78.93,21.3,4.3,1.26,0.42,179.86,107.73,1,0,0.0,1,33,4
